-386, 449, 2, 3, 1, 0, 49.889, 9, 0
-190, 750, 2, 2, 2, 0, 68.182, 11, 0
-344, 693, 1, 1, 0, 0, 69.3, 10, 0
454, 945, 2, 1, 2, 0, 94.5, 10, 1
418, 890, 2, 0, 1, 0, 98.889, 9, 1
212, 806, 3, 1, 2, 0, 80.6, 10, 1
134, 664, 4, 0, 2, 0, 73.778, 9, 1
-226, 721, 2, 1, 1, 0, 65.545, 11, 0
28, 648, 2, 1, 2, 0, 64.8, 10, 1
932, 606, 3, 0, 2, 1, 121.2, 5, 1
-266, 437, 2, 0, 2, 0, 48.556, 9, 0
466, 717, 1, 0, 1, 0, 89.625, 8, 1
-2, 648, 4, 1, 1, 0, 64.8, 10, 0
96, 903, 5, 0, 0, 0, 90.3, 10, 1
-304, 537, 4, 2, 0, 0, 59.667, 9, 0
526, 611, 4, 0, 2, 0, 76.375, 8, 1
-402, 558, 2, 1, 0, 0, 62, 9, 0
134, 905, 2, 0, 2, 0, 75.417, 12, 1
248, 770, 2, 1, 1, 0, 85.556, 9, 1
412, 859, 4, 0, 1, 0, 95.444, 9, 1
-786, 223, 1, 1, 0, 0, 37.167, 6, 0
350, 728, 5, 1, 1, 0, 80.889, 9, 1
236, 903, 2, 0, 1, 0, 90.3, 10, 1
-414, 511, 2, 0, 1, 0, 56.778, 9, 0
-280, 556, 3, 2, 2, 0, 55.6, 10, 0
-320, 588, 1, 0, 0, 0, 73.5, 8, 0
-106, 794, 6, 1, 1, 0, 72.182, 11, 0
-230, 541, 3, 1, 2, 0, 60.111, 9, 0
194, 776, 4, 0, 0, 0, 86.222, 9, 1
-42, 712, 3, 1, 1, 0, 71.2, 10, 0
-502, 281, 4, 3, 0, 0, 40.143, 7, 0
-374, 683, 1, 1, 0, 0, 68.3, 10, 0
276, 616, 4, 1, 3, 0, 68.444, 9, 1
444, 865, 2, 0, 1, 0, 96.111, 9, 1
356, 627, 3, 1, 4, 0, 62.7, 10, 1
392, 806, 3, 0, 2, 0, 89.556, 9, 1
314, 877, 2, 1, 1, 0, 87.7, 10, 1
292, 896, 2, 0, 1, 0, 89.6, 10, 1
568, 762, 3, 0, 2, 0, 95.25, 8, 1
-28, 852, 6, 1, 0, 0, 77.455, 11, 0
-242, 739, 3, 0, 0, 0, 73.9, 10, 0
-74, 748, 4, 2, 0, 0, 74.8, 10, 0
-568, 515, 1, 2, 0, 0, 57.222, 9, 0
-366, 536, 3, 1, 0, 0, 59.556, 9, 0
82, 848, 4, 1, 1, 0, 77.091, 11, 1
-770, 243, 2, 4, 0, 0, 30.375, 8, 0
-382, 724, 1, 1, 0, 0, 72.4, 10, 0
206, 909, 2, 1, 1, 0, 82.636, 11, 1
-296, 697, 3, 1, 0, 0, 69.7, 10, 0
-46, 712, 4, 2, 0, 0, 71.2, 10, 0
-590, 393, 1, 1, 0, 0, 49.125, 8, 0
-322, 613, 2, 1, 1, 0, 68.111, 9, 0
-298, 674, 5, 2, 1, 0, 61.273, 11, 0
-238, 649, 2, 3, 2, 0, 59, 11, 0
426, 816, 2, 0, 2, 0, 90.667, 9, 1
460, 797, 1, 1, 2, 0, 88.556, 9, 1
378, 876, 1, 0, 2, 0, 87.6, 10, 1
412, 930, 2, 1, 1, 1, 116.25, 8, 1
652, 707, 3, 0, 2, 0, 101, 7, 1
-134, 788, 2, 2, 2, 0, 65.667, 12, 0
-148, 615, 3, 2, 3, 0, 61.5, 10, 0
-416, 603, 0, 3, 1, 0, 60.3, 10, 0
-328, 615, 2, 1, 0, 0, 68.333, 9, 0
212, 594, 3, 1, 3, 0, 66, 9, 1
696, 778, 2, 0, 2, 0, 97.25, 8, 1
164, 715, 3, 2, 1, 0, 79.444, 9, 1
-84, 848, 1, 1, 0, 0, 84.8, 10, 0
746, 812, 2, 0, 2, 0, 101.5, 8, 1
-156, 707, 4, 3, 0, 0, 70.7, 10, 0
-234, 708, 3, 2, 0, 0, 70.8, 10, 0
-336, 691, 2, 2, 0, 0, 76.778, 9, 0
-558, 493, 1, 0, 0, 0, 70.429, 7, 0
-636, 360, 2, 2, 0, 0, 45, 8, 0
418, 785, 2, 0, 2, 0, 87.222, 9, 1
-642, 301, 1, 0, 0, 0, 43, 7, 0
140, 891, 3, 1, 2, 0, 81, 11, 1
346, 811, 4, 0, 1, 0, 90.111, 9, 1
-132, 823, 1, 1, 1, 0, 74.818, 11, 0
144, 920, 1, 2, 2, 0, 76.667, 12, 1
-656, 380, 3, 2, 0, 0, 47.5, 8, 0
-308, 813, 2, 2, 1, 0, 73.909, 11, 0
372, 685, 3, 0, 3, 0, 76.111, 9, 1
-582, 391, 3, 0, 0, 0, 55.857, 7, 0
430, 911, 1, 0, 1, 1, 101.222, 9, 1
88, 676, 3, 0, 2, 0, 67.6, 10, 1
170, 930, 3, 1, 0, 0, 93, 10, 1
-270, 644, 2, 2, 1, 0, 64.4, 10, 0
-86, 624, 4, 0, 2, 0, 69.333, 9, 0
-24, 819, 3, 2, 1, 0, 74.455, 11, 0
98, 773, 3, 1, 1, 0, 77.3, 10, 1
-354, 617, 1, 3, 0, 0, 68.556, 9, 0
-258, 622, 3, 1, 1, 0, 69.111, 9, 0
48, 613, 1, 3, 2, 0, 61.3, 10, 1
-40, 682, 2, 1, 2, 0, 68.2, 10, 0
-722, 332, 2, 1, 0, 0, 41.5, 8, 0
-204, 749, 2, 2, 1, 1, 74.9, 10, 0
228, 764, 4, 1, 1, 0, 84.889, 9, 1
402, 827, 3, 1, 2, 0, 91.889, 9, 1
200, 711, 5, 1, 2, 0, 79, 9, 1
98, 709, 2, 1, 2, 0, 70.9, 10, 1
132, 921, 1, 1, 0, 1, 92.1, 10, 1
-174, 688, 4, 1, 0, 0, 68.8, 10, 0
218, 897, 1, 0, 2, 0, 81.545, 11, 1
-382, 523, 3, 1, 0, 0, 58.111, 9, 0
-16, 938, 4, 0, 0, 0, 85.273, 11, 0
-486, 319, 4, 0, 0, 0, 45.571, 7, 0
-226, 657, 6, 0, 0, 0, 65.7, 10, 0
-234, 654, 2, 2, 1, 0, 72.667, 9, 0
-260, 671, 1, 1, 1, 0, 67.1, 10, 0
588, 926, 5, 0, 1, 0, 102.889, 9, 1
630, 929, 3, 1, 1, 0, 103.222, 9, 1
358, 832, 3, 0, 1, 0, 92.444, 9, 1
264, 1083, 3, 1, 0, 1, 98.455, 11, 1
254, 957, 0, 0, 0, 0, 95.7, 10, 1
626, 815, 5, 0, 1, 0, 101.875, 8, 1
360, 610, 2, 0, 1, 0, 76.25, 8, 1
-410, 431, 4, 1, 1, 0, 47.889, 9, 0
608, 721, 4, 0, 1, 0, 90.125, 8, 1
-250, 674, 2, 0, 0, 1, 74.889, 9, 0
324, 790, 4, 0, 0, 0, 98.75, 8, 1
358, 838, 4, 2, 2, 1, 93.111, 9, 1
-244, 818, 1, 0, 0, 0, 81.8, 10, 0
-346, 621, 3, 0, 0, 0, 69, 9, 0
-586, 289, 1, 0, 0, 0, 41.286, 7, 0
-486, 393, 2, 2, 1, 0, 56.143, 7, 0
-142, 639, 3, 2, 1, 0, 63.9, 10, 0
-758, 253, 1, 3, 0, 0, 36.143, 7, 0
242, 711, 3, 1, 1, 0, 71.1, 10, 1
-440, 549, 3, 0, 0, 0, 61, 9, 0
-94, 723, 2, 1, 1, 0, 72.3, 10, 0
-660, 307, 2, 0, 0, 0, 43.857, 7, 0
286, 918, 3, 1, 2, 0, 76.5, 12, 1
572, 774, 3, 0, 2, 0, 96.75, 8, 1
-302, 621, 0, 2, 1, 0, 69, 9, 0
-280, 645, 3, 2, 1, 0, 64.5, 10, 0
-114, 754, 4, 1, 1, 0, 75.4, 10, 0
334, 729, 5, 0, 1, 0, 81, 9, 1
434, 790, 4, 1, 2, 0, 87.778, 9, 1
-86, 626, 5, 1, 2, 0, 62.6, 10, 0
390, 955, 2, 0, 2, 0, 95.5, 10, 1
-726, 239, 2, 3, 0, 0, 34.143, 7, 0
516, 780, 5, 0, 3, 0, 78, 10, 1
-214, 748, 2, 1, 0, 0, 74.8, 10, 0
-500, 382, 4, 3, 0, 0, 54.571, 7, 0
-212, 655, 3, 2, 1, 1, 65.5, 10, 0
-460, 390, 2, 2, 2, 0, 43.333, 9, 0
-354, 557, 1, 3, 0, 0, 61.889, 9, 0
156, 542, 4, 1, 1, 0, 60.222, 9, 1
-162, 804, 1, 1, 0, 0, 80.4, 10, 0
368, 842, 2, 0, 1, 0, 93.556, 9, 1
-274, 587, 5, 2, 1, 0, 58.7, 10, 0
-206, 577, 3, 3, 1, 0, 57.7, 10, 0
406, 737, 3, 1, 2, 0, 81.889, 9, 1
-8, 610, 2, 0, 0, 0, 67.778, 9, 0
-666, 294, 3, 2, 0, 0, 42, 7, 0
-384, 500, 3, 1, 1, 0, 55.556, 9, 0
-36, 780, 4, 0, 1, 0, 78, 10, 0
-630, 297, 4, 2, 0, 0, 42.429, 7, 0
-16, 827, 4, 1, 0, 0, 82.7, 10, 0
716, 948, 1, 0, 3, 0, 105.333, 9, 1
-784, 275, 3, 4, 0, 0, 39.286, 7, 0
-480, 463, 2, 2, 0, 0, 57.875, 8, 0
-432, 497, 3, 2, 0, 0, 62.125, 8, 0
-210, 614, 2, 0, 0, 0, 68.222, 9, 0
834, 556, 4, 0, 3, 0, 92.667, 6, 1
-384, 653, 5, 1, 0, 0, 65.3, 10, 0
-650, 358, 3, 2, 0, 0, 44.75, 8, 0
-264, 789, 2, 1, 0, 0, 71.727, 11, 0
512, 921, 2, 0, 1, 0, 102.333, 9, 1
282, 832, 3, 1, 2, 0, 83.2, 10, 1
-380, 541, 0, 0, 1, 0, 60.111, 9, 0
184, 957, 1, 0, 0, 0, 95.7, 10, 1
-310, 589, 3, 1, 0, 0, 65.444, 9, 0
-388, 530, 2, 1, 0, 0, 58.889, 9, 0
-382, 541, 2, 2, 1, 0, 60.111, 9, 0
-482, 413, 0, 3, 1, 0, 51.625, 8, 0
-40, 706, 3, 0, 1, 0, 70.6, 10, 0
-212, 764, 0, 0, 0, 0, 76.4, 10, 0
-18, 783, 2, 2, 2, 0, 71.182, 11, 0
338, 909, 4, 1, 0, 0, 90.9, 10, 1
424, 749, 3, 2, 3, 0, 83.222, 9, 1
-260, 700, 3, 2, 0, 0, 70, 10, 0
298, 530, 4, 0, 2, 0, 66.25, 8, 1
142, 868, 4, 1, 2, 0, 72.333, 12, 1
-20, 881, 4, 1, 0, 0, 80.091, 11, 0
196, 955, 1, 0, 1, 0, 86.818, 11, 1
108, 761, 1, 1, 2, 0, 76.1, 10, 1
314, 853, 4, 2, 1, 0, 85.3, 10, 1
162, 876, 5, 1, 0, 0, 87.6, 10, 1
294, 968, 2, 0, 1, 0, 96.8, 10, 1
184, 912, 2, 0, 0, 0, 91.2, 10, 1
308, 935, 1, 0, 1, 0, 93.5, 10, 1
132, 694, 4, 0, 2, 0, 69.4, 10, 1
230, 754, 6, 1, 0, 0, 83.778, 9, 1
334, 831, 4, 1, 0, 0, 92.333, 9, 1
-400, 554, 2, 1, 0, 0, 61.556, 9, 0
-472, 587, 1, 1, 0, 0, 73.375, 8, 0
640, 999, 4, 0, 0, 0, 111, 9, 1
-264, 662, 3, 0, 1, 0, 66.2, 10, 0
118, 884, 2, 1, 2, 0, 73.667, 12, 1
-350, 490, 3, 2, 1, 0, 54.444, 9, 0
-190, 742, 1, 1, 1, 0, 74.2, 10, 0
208, 650, 2, 0, 1, 0, 72.222, 9, 1
300, 1056, 3, 1, 0, 0, 96, 11, 1
-236, 558, 3, 0, 1, 0, 62, 9, 0
-186, 721, 6, 1, 1, 0, 65.545, 11, 0
-316, 535, 3, 1, 1, 0, 59.444, 9, 0
116, 965, 3, 0, 1, 0, 80.417, 12, 1
268, 907, 3, 1, 1, 0, 90.7, 10, 1
-352, 552, 2, 0, 0, 0, 69, 8, 0
220, 834, 2, 1, 0, 1, 92.667, 9, 1
-90, 638, 3, 1, 1, 0, 70.889, 9, 0
-616, 466, 2, 2, 0, 0, 51.778, 9, 0
-304, 688, 3, 1, 1, 0, 62.545, 11, 0
108, 876, 2, 2, 1, 0, 87.6, 10, 1
-314, 381, 2, 1, 2, 0, 42.333, 9, 0
372, 798, 3, 0, 2, 0, 79.8, 10, 1
672, 809, 1, 0, 2, 0, 101.125, 8, 1
-158, 751, 3, 0, 0, 0, 75.1, 10, 0
86, 899, 3, 1, 1, 0, 81.727, 11, 1
80, 889, 5, 2, 1, 0, 80.818, 11, 1
356, 852, 4, 0, 0, 0, 94.667, 9, 1
182, 910, 4, 0, 0, 0, 101.111, 9, 1
-132, 698, 4, 1, 0, 0, 77.556, 9, 0
-82, 734, 4, 0, 0, 0, 73.4, 10, 0
-302, 590, 2, 0, 1, 0, 65.556, 9, 0
218, 644, 4, 1, 3, 0, 64.4, 10, 1
332, 932, 1, 0, 1, 0, 93.2, 10, 1
-596, 383, 3, 4, 2, 0, 38.3, 10, 0
-298, 746, 3, 1, 0, 0, 74.6, 10, 0
310, 593, 5, 1, 3, 0, 65.889, 9, 1
380, 651, 3, 1, 1, 0, 81.375, 8, 1
634, 745, 1, 1, 3, 0, 82.778, 9, 1
-214, 682, 3, 0, 0, 0, 75.778, 9, 0
-394, 562, 4, 0, 0, 0, 62.444, 9, 0
314, 837, 3, 1, 1, 0, 83.7, 10, 1
-370, 569, 3, 1, 0, 0, 63.222, 9, 0
330, 1096, 3, 1, 1, 1, 99.636, 11, 1
374, 877, 5, 1, 1, 0, 87.7, 10, 1
292, 936, 1, 1, 0, 0, 93.6, 10, 1
-558, 414, 3, 1, 0, 0, 51.75, 8, 0
100, 946, 2, 1, 0, 0, 86, 11, 1
118, 741, 3, 1, 1, 0, 74.1, 10, 1
-362, 587, 2, 1, 0, 0, 73.375, 8, 0
428, 778, 3, 1, 1, 0, 86.444, 9, 1
142, 891, 3, 2, 0, 0, 89.1, 10, 1
578, 603, 5, 0, 2, 0, 86.143, 7, 1
-286, 565, 2, 1, 1, 0, 62.778, 9, 0
-94, 680, 2, 1, 2, 0, 61.818, 11, 0
-168, 719, 4, 0, 1, 0, 71.9, 10, 0
34, 947, 2, 0, 0, 1, 94.7, 10, 1
332, 908, 1, 0, 1, 0, 90.8, 10, 1
-256, 655, 0, 1, 1, 0, 65.5, 10, 0
-196, 611, 4, 1, 0, 0, 67.889, 9, 0
840, 833, 2, 0, 1, 1, 138.833, 6, 1
112, 935, 3, 1, 1, 0, 77.917, 12, 1
440, 909, 1, 0, 2, 0, 101, 9, 1
-140, 593, 2, 3, 4, 0, 65.889, 9, 0
372, 677, 4, 0, 4, 0, 75.222, 9, 1
-516, 415, 3, 1, 0, 0, 51.875, 8, 0
198, 864, 3, 0, 1, 0, 86.4, 10, 1
-290, 447, 5, 2, 1, 0, 55.875, 8, 0
290, 795, 4, 0, 1, 0, 88.333, 9, 1
-236, 595, 3, 3, 1, 0, 59.5, 10, 0
738, 766, 2, 0, 1, 0, 109.429, 7, 1
402, 847, 4, 0, 1, 0, 84.7, 10, 1
-262, 504, 2, 0, 1, 0, 63, 8, 0
-606, 338, 1, 2, 0, 0, 56.333, 6, 0
712, 724, 3, 0, 1, 0, 103.429, 7, 1
-512, 442, 4, 1, 0, 0, 55.25, 8, 0
-406, 596, 2, 2, 0, 0, 66.222, 9, 0
-280, 745, 1, 2, 0, 0, 74.5, 10, 0
154, 837, 6, 0, 0, 0, 83.7, 10, 1
170, 890, 3, 1, 1, 0, 89, 10, 1
224, 909, 3, 1, 1, 0, 82.636, 11, 1
8, 885, 2, 0, 0, 0, 80.455, 11, 1
-312, 671, 1, 1, 1, 0, 67.1, 10, 0
482, 586, 3, 1, 3, 0, 65.111, 9, 1
144, 802, 4, 1, 0, 0, 80.2, 10, 1
180, 850, 3, 0, 0, 0, 85, 10, 1
-494, 382, 1, 1, 1, 0, 47.75, 8, 0
-620, 382, 2, 0, 0, 0, 54.571, 7, 0
684, 892, 2, 0, 1, 0, 111.5, 8, 1
-668, 429, 2, 1, 0, 0, 53.625, 8, 0
-92, 815, 2, 0, 1, 0, 74.091, 11, 0
-80, 783, 2, 0, 1, 0, 71.182, 11, 0
720, 966, 2, 0, 1, 1, 120.75, 8, 1
-258, 716, 1, 0, 1, 0, 71.6, 10, 0
252, 826, 1, 0, 2, 0, 82.6, 10, 1
-28, 764, 3, 1, 1, 0, 76.4, 10, 0
218, 914, 3, 1, 0, 0, 91.4, 10, 1
394, 812, 2, 0, 2, 0, 90.222, 9, 1
864, 805, 4, 0, 2, 0, 115, 7, 1
-428, 580, 2, 1, 0, 0, 64.444, 9, 0
-26, 829, 4, 0, 1, 0, 75.364, 11, 0
64, 847, 2, 1, 0, 0, 84.7, 10, 1
-624, 429, 2, 2, 1, 0, 47.667, 9, 0
312, 619, 2, 1, 2, 0, 68.778, 9, 1
178, 882, 3, 0, 1, 0, 80.182, 11, 1
590, 720, 3, 0, 1, 0, 90, 8, 1
452, 791, 4, 0, 1, 0, 98.875, 8, 1
630, 757, 4, 0, 2, 0, 94.625, 8, 1
-444, 567, 0, 1, 0, 0, 63, 9, 0
288, 590, 2, 1, 4, 0, 65.556, 9, 1
-92, 807, 3, 1, 1, 0, 80.7, 10, 0
184, 602, 1, 1, 3, 0, 66.889, 9, 1
586, 878, 4, 0, 2, 0, 97.556, 9, 1
290, 875, 1, 1, 1, 1, 97.222, 9, 1
286, 809, 3, 0, 3, 0, 73.545, 11, 1
202, 623, 4, 0, 1, 0, 69.222, 9, 1
674, 790, 2, 0, 2, 0, 98.75, 8, 1
-226, 636, 4, 2, 0, 0, 70.667, 9, 0
-64, 765, 2, 0, 1, 0, 76.5, 10, 0
-316, 624, 2, 3, 1, 1, 62.4, 10, 0
-246, 621, 3, 1, 0, 0, 69, 9, 0
-78, 807, 5, 0, 0, 0, 73.364, 11, 0
-330, 640, 4, 2, 0, 0, 64, 10, 0
186, 983, 5, 0, 0, 1, 98.3, 10, 1
248, 900, 3, 1, 1, 0, 90, 10, 1
406, 681, 3, 0, 3, 0, 75.667, 9, 1
346, 887, 3, 0, 0, 0, 98.556, 9, 1
300, 880, 1, 0, 1, 0, 88, 10, 1
-304, 607, 4, 3, 1, 0, 60.7, 10, 0
-26, 868, 3, 0, 0, 0, 78.909, 11, 0
58, 595, 6, 2, 3, 0, 54.091, 11, 1
-240, 658, 2, 1, 1, 0, 65.8, 10, 0
-98, 806, 1, 0, 1, 0, 73.273, 11, 0
432, 784, 4, 0, 2, 0, 87.111, 9, 1
300, 817, 2, 0, 1, 0, 90.778, 9, 1
-60, 643, 4, 3, 3, 0, 58.455, 11, 0
556, 906, 4, 0, 2, 1, 100.667, 9, 1
-70, 776, 1, 0, 1, 0, 70.545, 11, 0
156, 783, 6, 2, 0, 0, 78.3, 10, 1
178, 766, 4, 1, 3, 0, 76.6, 10, 1
156, 863, 4, 1, 0, 0, 86.3, 10, 1
450, 745, 4, 0, 1, 0, 93.125, 8, 1
310, 917, 1, 1, 3, 0, 83.364, 11, 1
356, 767, 3, 0, 2, 0, 85.222, 9, 1
-218, 704, 1, 1, 1, 0, 70.4, 10, 0
-474, 367, 4, 2, 2, 0, 45.875, 8, 0
206, 876, 2, 1, 2, 0, 79.636, 11, 1
-240, 715, 3, 2, 0, 0, 71.5, 10, 0
402, 855, 4, 0, 0, 0, 95, 9, 1
894, 630, 4, 0, 2, 0, 105, 6, 1
-90, 841, 2, 1, 1, 0, 76.455, 11, 0
-34, 859, 4, 1, 0, 0, 78.091, 11, 0
342, 1070, 1, 1, 1, 1, 97.273, 11, 1
-332, 654, 4, 2, 0, 0, 65.4, 10, 0
52, 783, 4, 1, 1, 0, 78.3, 10, 1
-356, 504, 3, 2, 1, 0, 63, 8, 0
-308, 563, 2, 0, 1, 0, 62.556, 9, 0
-176, 844, 4, 2, 0, 0, 70.333, 12, 0
228, 864, 3, 1, 0, 0, 86.4, 10, 1
-10, 810, 4, 1, 0, 0, 81, 10, 0
380, 762, 1, 1, 1, 0, 95.25, 8, 1
-496, 442, 3, 4, 1, 0, 49.111, 9, 0
-718, 267, 1, 2, 0, 0, 44.5, 6, 0
-562, 312, 3, 0, 1, 0, 39, 8, 0
434, 800, 3, 0, 1, 0, 88.889, 9, 1
216, 811, 3, 2, 1, 0, 81.1, 10, 1
184, 778, 5, 1, 3, 0, 70.727, 11, 1
432, 789, 2, 1, 2, 0, 87.667, 9, 1
-374, 544, 3, 3, 1, 0, 54.4, 10, 0
474, 674, 5, 0, 0, 0, 96.286, 7, 1
-246, 579, 3, 1, 1, 0, 72.375, 8, 0
-544, 481, 2, 1, 0, 0, 60.125, 8, 0
158, 775, 2, 2, 2, 0, 77.5, 10, 1
648, 809, 0, 1, 4, 0, 89.889, 9, 1
-400, 610, 3, 0, 0, 0, 61, 10, 0
170, 846, 2, 1, 1, 0, 84.6, 10, 1
-28, 816, 4, 1, 0, 0, 81.6, 10, 0
-508, 545, 0, 1, 0, 0, 60.556, 9, 0
-332, 720, 4, 1, 1, 0, 65.455, 11, 0
478, 811, 5, 1, 1, 0, 90.111, 9, 1
-192, 732, 4, 2, 1, 0, 66.545, 11, 0
-16, 813, 3, 1, 1, 0, 73.909, 11, 0
-402, 594, 5, 2, 0, 0, 59.4, 10, 0
-314, 733, 1, 0, 0, 0, 73.3, 10, 0
292, 746, 4, 0, 1, 0, 82.889, 9, 1
-532, 367, 1, 2, 1, 0, 45.875, 8, 0
428, 943, 2, 0, 0, 0, 104.778, 9, 1
546, 785, 2, 0, 2, 0, 98.125, 8, 1
50, 744, 5, 2, 2, 0, 67.636, 11, 1
-374, 650, 3, 3, 1, 0, 65, 10, 0
-242, 613, 3, 2, 1, 0, 68.111, 9, 0
644, 896, 1, 0, 1, 0, 112, 8, 1
-256, 733, 2, 1, 1, 0, 66.636, 11, 0
-606, 384, 2, 2, 1, 0, 48, 8, 0
-368, 494, 3, 1, 0, 0, 61.75, 8, 0
-144, 830, 2, 1, 1, 0, 69.167, 12, 0
18, 766, 2, 2, 2, 0, 69.636, 11, 1
120, 844, 3, 0, 1, 0, 76.727, 11, 1
-152, 824, 1, 0, 0, 0, 82.4, 10, 0
126, 899, 2, 1, 1, 0, 89.9, 10, 1
336, 645, 4, 0, 1, 0, 80.625, 8, 1
304, 863, 4, 2, 1, 0, 86.3, 10, 1
-440, 557, 4, 1, 1, 0, 61.889, 9, 0
152, 991, 2, 0, 0, 1, 99.1, 10, 1
-60, 865, 1, 1, 1, 0, 78.636, 11, 0
-308, 727, 1, 1, 1, 0, 66.091, 11, 0
-420, 478, 3, 1, 0, 0, 59.75, 8, 0
528, 872, 2, 0, 0, 0, 109, 8, 1
604, 784, 3, 0, 2, 0, 98, 8, 1
-322, 614, 0, 0, 1, 0, 68.222, 9, 0
-696, 307, 1, 3, 1, 0, 38.375, 8, 0
242, 742, 3, 1, 2, 0, 74.2, 10, 1
